,alpha_gross_units,units,abs_pct_err,abs_err
USEBFST,0.0,0.0,0.0,0.0
USRXYGV,0.0,0.0,0.0,0.0
USTXTVN,0.0,0.0,0.0,0.0
UTMXMFV,5793.0,3394.0,0.4140490162236797,2399.0
UTRZ5RB,0.0,0.0,0.0,0.0
UUFJJCA,0.0,2.0,2.0,2.0
UUHYEWE,1.0,1.0,0.0,0.0
UUKCBSB,0.0,0.0,0.0,0.0
UURGNCQ,0.0,0.0,0.0,0.0
UUWUZNQ,11.0,5.0,0.5,6.0
UUZG3QH,3164.0,1813.0,0.4268562401263823,1351.0
UW93AB3,54.0,43.0,0.2,11.0
UW9A4RC,1.0,0.0,0.5,1.0
UWBRZVH,0.0,0.0,0.0,0.0
UWEXXWY,62.0,137.0,1.1904761904761905,75.0
UX7H8WN,0.0,0.0,0.0,0.0
UXD74Z3,3.0,0.0,0.75,3.0
UXKN7UZ,0.0,0.0,0.0,0.0
UXWAGVT,0.0,0.0,0.0,0.0
UXWHR5H,0.0,0.0,0.0,0.0
UY6ZBVA,0.0,0.0,0.0,0.0
UY74ZND,0.0,0.0,0.0,0.0
UY84GD6,78.0,40.0,0.4810126582278481,38.0
UYABFYN,12.0,10.0,0.15384615384615385,2.0
UYGQJ3E,0.0,0.0,0.0,0.0
UYQ85V3,0.0,1.0,1.0,1.0
UYSUDYU,1.0,0.0,0.5,1.0
UYXFYGX,0.0,0.0,0.0,0.0
UZEYZGK,0.0,2.0,2.0,2.0
UZFQEDE,0.0,0.0,0.0,0.0
UZQKTTB,4399.0,1852.0,0.5788636363636364,2547.0
UZT96MV,0.0,0.0,0.0,0.0
UZTTYCZ,0.0,0.0,0.0,0.0
UZZBHJW,0.0,0.0,0.0,0.0
V34MYXX,2598.0,1023.0,0.6060023085802232,1575.0
V4DGGYC,0.0,0.0,0.0,0.0
V6XYCWZ,0.0,0.0,0.0,0.0
V6ZDPKB,2.0,2.0,0.0,0.0
V7GUFWA,4066.0,1468.0,0.6388000983525941,2598.0
V9ZSYEF,0.0,0.0,0.0,0.0
VAAPURY,1.0,3.0,1.0,2.0
VAQX7Z5,0.0,0.0,0.0,0.0
VAWVHVB,0.0,0.0,0.0,0.0
VAXSTYP,0.0,0.0,0.0,0.0
VBANCKG,7.0,1.0,0.75,6.0
VBFAPMR,0.0,1.0,1.0,1.0
VBK2KRX,0.0,0.0,0.0,0.0
VDBGA66,0.0,0.0,0.0,0.0
VDGJ2ZW,0.0,0.0,0.0,0.0
VDGJFVZ,97.0,141.0,0.4489795918367347,44.0
VDRVUY6,0.0,0.0,0.0,0.0
VDXXEZC,2176.0,1186.0,0.4547542489664676,990.0
VE7B7SZ,1.0,0.0,0.5,1.0
VE7F82Z,48.0,20.0,0.5714285714285714,28.0
VEDXJPK,1.0,2.0,0.5,1.0
VERAMGZ,0.0,2.0,2.0,2.0
VEXJHF2,0.0,0.0,0.0,0.0
VF9JRTA,0.0,0.0,0.0,0.0
VFJ5EWR,0.0,0.0,0.0,0.0
VFJJN6N,0.0,0.0,0.0,0.0
VFVNDAG,0.0,0.0,0.0,0.0
VG3HWWW,0.0,0.0,0.0,0.0
VG3TZMT,0.0,0.0,0.0,0.0
VG6PNVP,0.0,0.0,0.0,0.0
VGBEP4X,0.0,0.0,0.0,0.0
VGDHGWV,0.0,0.0,0.0,0.0
VGGEP7A,0.0,0.0,0.0,0.0
VGHTAYC,569.0,292.0,0.48596491228070177,277.0
VGSZ4KS,1.0,0.0,0.5,1.0
VGZF5HG,0.0,0.0,0.0,0.0
VHJM4HZ,0.0,0.0,0.0,0.0
VHXHUEP,0.0,0.0,0.0,0.0
VJ6GGV4,0.0,0.0,0.0,0.0
VJGC8GU,12.0,0.0,0.9230769230769231,12.0
VJGYWZP,1104.0,15.0,0.9855203619909503,1089.0
VJHKH76,0.0,0.0,0.0,0.0
VJYNHUV,0.0,0.0,0.0,0.0
VKAEMFX,3.0,6.0,0.75,3.0
VKBCARX,63.0,41.0,0.34375,22.0
VKBTQMB,746.0,69.0,0.9062918340026773,677.0
VKED3VQ,0.0,0.0,0.0,0.0
VKEGQCG,0.0,0.0,0.0,0.0
VKFEGTZ,0.0,0.0,0.0,0.0
VKFSSHJ,0.0,0.0,0.0,0.0
VKFXQZH,2.0,1.0,0.3333333333333333,1.0
VKJTZD4,0.0,2.0,2.0,2.0
VKT77YH,0.0,0.0,0.0,0.0
VKUUT3F,0.0,0.0,0.0,0.0
VKZ5AZJ,0.0,0.0,0.0,0.0
VKZUXS2,0.0,0.0,0.0,0.0
VMCX8FE,0.0,0.0,0.0,0.0
VMPEZNV,0.0,0.0,0.0,0.0
VNNMZCH,0.0,0.0,0.0,0.0
VNYWNTH,0.0,0.0,0.0,0.0
VNZFUXP,1.0,0.0,0.5,1.0
VPHHTYQ,1.0,0.0,0.5,1.0
VPT6WYX,0.0,0.0,0.0,0.0
VPZ77GX,0.0,0.0,0.0,0.0
VQGPYPC,0.0,0.0,0.0,0.0
VQJYYWY,0.0,0.0,0.0,0.0
VQQE4HW,0.0,0.0,0.0,0.0
VQZDFXG,0.0,0.0,0.0,0.0
VRDZGFQ,0.0,0.0,0.0,0.0
VSCZBYR,0.0,0.0,0.0,0.0
VSHGUWF,0.0,2.0,2.0,2.0
VSHPK5M,0.0,0.0,0.0,0.0
VSRBYGJ,0.0,2.0,2.0,2.0
VSSRY77,0.0,0.0,0.0,0.0
VTBTQZQ,0.0,0.0,0.0,0.0
VTGZZMQ,0.0,0.0,0.0,0.0
VTZY6VF,0.0,0.0,0.0,0.0
VUTZYPY,0.0,0.0,0.0,0.0
VVAGMHE,0.0,0.0,0.0,0.0
VVB4RH5,0.0,0.0,0.0,0.0
VVSJWG6,0.0,0.0,0.0,0.0
VWGFXES,0.0,0.0,0.0,0.0
VWGWN2U,0.0,0.0,0.0,0.0
VWHCXFY,0.0,0.0,0.0,0.0
VWMECHS,0.0,0.0,0.0,0.0
VWXR727,0.0,0.0,0.0,0.0
VXHHRDQ,0.0,0.0,0.0,0.0
VYDPUZT,1.0,0.0,0.5,1.0
VYNEWFG,0.0,0.0,0.0,0.0
VYSBWDW,0.0,0.0,0.0,0.0
VYUCSGA,0.0,0.0,0.0,0.0
VYUT7D3,0.0,0.0,0.0,0.0
VYUW78P,0.0,0.0,0.0,0.0
VZ3JQVM,0.0,0.0,0.0,0.0
VZ3KQFW,0.0,0.0,0.0,0.0
VZAFXW6,12.0,7.0,0.38461538461538464,5.0
VZFGFFG,0.0,0.0,0.0,0.0
VZRNFW7,0.0,0.0,0.0,0.0
VZZ3DDD,5.0,8.0,0.5,3.0
VZZBKV6,0.0,0.0,0.0,0.0
VZZH9WX,0.0,0.0,0.0,0.0
VZZKMTZ,1088.0,269.0,0.7520661157024794,819.0
VZZU8PH,2682.0,1668.0,0.37793514722325755,1014.0
W2GM6UH,0.0,0.0,0.0,0.0
W2UDXZY,1.0,0.0,0.5,1.0
W3BU2XE,0.0,0.0,0.0,0.0
W4KW4XX,0.0,0.0,0.0,0.0
W4YCRPH,1.0,0.0,0.5,1.0
W5NGXVH,0.0,0.0,0.0,0.0
W7GA6WA,2.0,6.0,1.3333333333333333,4.0
W7SDHBB,0.0,0.0,0.0,0.0
W82BZBG,0.0,0.0,0.0,0.0
WAFZWYT,142.0,83.0,0.4125874125874126,59.0
WAJGFWA,0.0,0.0,0.0,0.0
WAYJ7MQ,0.0,0.0,0.0,0.0
WBAE9TJ,0.0,0.0,0.0,0.0
WBFC5S9,0.0,0.0,0.0,0.0
WBM6BRR,0.0,0.0,0.0,0.0
WCGC6MH,0.0,0.0,0.0,0.0
WDA4MS6,7.0,11.0,0.5,4.0
WDGFWKT,0.0,0.0,0.0,0.0
WDVGF3E,1.0,0.0,0.5,1.0
WEB3TEH,0.0,0.0,0.0,0.0
WEBQWMM,0.0,0.0,0.0,0.0
WEHRZBV,1.0,0.0,0.5,1.0
WEHTQYG,0.0,0.0,0.0,0.0
WEZKFX2,14.0,17.0,0.2,3.0
WF9ZQ6K,0.0,0.0,0.0,0.0
WFCBHKY,0.0,0.0,0.0,0.0
WFGVZRY,0.0,0.0,0.0,0.0
WFPKU6T,1.0,0.0,0.5,1.0
WG5YWBS,1.0,1.0,0.0,0.0
WGAUEPA,0.0,0.0,0.0,0.0
WGKHXNG,0.0,0.0,0.0,0.0
WGZQYGR,0.0,0.0,0.0,0.0
WHA23T5,2.0,0.0,0.6666666666666666,2.0
WHGNYXK,0.0,0.0,0.0,0.0
WHSZCYK,0.0,1.0,1.0,1.0
WHXRZZJ,0.0,0.0,0.0,0.0
WHYSHW4,0.0,0.0,0.0,0.0
WJPKWSY,0.0,1.0,1.0,1.0
WJR2HZB,1.0,0.0,0.5,1.0
WK3HF8D,0.0,0.0,0.0,0.0
WKFTSHF,0.0,0.0,0.0,0.0
WKMFWFG,1.0,0.0,0.5,1.0
WKZJ3S7,10.0,12.0,0.18181818181818182,2.0
WMDC5GZ,0.0,0.0,0.0,0.0
WMEHYG8,0.0,1.0,1.0,1.0
WMMNAPE,0.0,0.0,0.0,0.0
WMXWMKE,0.0,0.0,0.0,0.0
WN24TJH,7.0,2.0,0.625,5.0
WNDK89P,8364.0,4313.0,0.48427973699940224,4051.0
WPRN3TH,835.0,260.0,0.687799043062201,575.0
WPSR57X,8.0,1.0,0.7777777777777778,7.0
WPUHWRC,0.0,0.0,0.0,0.0
WPWQRNF,0.0,0.0,0.0,0.0
WQ3HACE,0.0,0.0,0.0,0.0
WR9P6XS,0.0,0.0,0.0,0.0
WRCPCQY,0.0,0.0,0.0,0.0
WRWFATA,0.0,0.0,0.0,0.0
WRZ2RGT,185.0,106.0,0.42473118279569894,79.0
WRZ9FFJ,0.0,0.0,0.0,0.0
WSUPNHH,0.0,0.0,0.0,0.0
WSZHYJM,0.0,0.0,0.0,0.0
WT3GRF2,0.0,0.0,0.0,0.0
WTZMMHY,0.0,0.0,0.0,0.0
WUKKJGR,27.0,33.0,0.21428571428571427,6.0
WUNZGTX,0.0,0.0,0.0,0.0
WVEH3XE,7.0,11.0,0.5,4.0
WVKQ4XC,2.0,1.0,0.3333333333333333,1.0
WVZ7BHZ,0.0,0.0,0.0,0.0
WWE6GH2,0.0,2.0,2.0,2.0
WXAGZ6E,0.0,0.0,0.0,0.0
WXGZFWC,834.0,294.0,0.6467065868263473,540.0
WY2EMNU,0.0,0.0,0.0,0.0
WYAAVG5,66.0,151.0,1.2686567164179106,85.0
WYGVZEC,0.0,0.0,0.0,0.0
WYHPWY2,33.0,72.0,1.1470588235294117,39.0
WZDCFKR,1.0,1.0,0.0,0.0
WZDQHCF,0.0,0.0,0.0,0.0
WZHHSHF,0.0,0.0,0.0,0.0
WZJSUZH,27.0,26.0,0.03571428571428571,1.0
WZNKTVW,0.0,0.0,0.0,0.0
WZVVYSK,4655.0,1229.0,0.7358247422680413,3426.0
X2STW3F,0.0,0.0,0.0,0.0
X2ZHMTQ,3081.0,1776.0,0.4234263465282284,1305.0
X4PCTTF,241.0,118.0,0.5082644628099173,123.0
X4TZF5X,1.0,0.0,0.5,1.0
X4ZNKRH,0.0,0.0,0.0,0.0
X5REFC3,0.0,0.0,0.0,0.0
X5WUDDX,0.0,0.0,0.0,0.0
X5XNR2T,3462.0,2130.0,0.38463759745885073,1332.0
X7EMY5H,4.0,7.0,0.6,3.0
X7FRKAG,55.0,27.0,0.5,28.0
X7PQZJZ,0.0,0.0,0.0,0.0
X7WJS7R,0.0,0.0,0.0,0.0
X8AYHFT,0.0,0.0,0.0,0.0
X8HYHBH,0.0,0.0,0.0,0.0
X8WPGMG,735.0,538.0,0.26766304347826086,197.0
X8WPSRK,0.0,0.0,0.0,0.0
XA2XAH4,0.0,0.0,0.0,0.0
XAACS9K,0.0,0.0,0.0,0.0
XBFQEDE,1931.0,399.0,0.7929606625258799,1532.0
XBZTBTE,0.0,0.0,0.0,0.0
XCV63BE,0.0,0.0,0.0,0.0
XDESZXU,0.0,0.0,0.0,0.0
XDMFUGS,10.0,7.0,0.2727272727272727,3.0
XE6EQ2D,1.0,0.0,0.5,1.0
XE7S5JZ,29.0,4.0,0.8333333333333334,25.0
XEZ3GCE,1794.0,770.0,0.5704735376044568,1024.0
XEZZJ2G,0.0,0.0,0.0,0.0
XFMB2VJ,0.0,0.0,0.0,0.0
XFSV2CH,0.0,0.0,0.0,0.0
XFUW4ET,0.0,0.0,0.0,0.0
XGEKDRQ,18.0,7.0,0.5789473684210527,11.0
XGFTJSC,0.0,0.0,0.0,0.0
XGJJWES,0.0,0.0,0.0,0.0
XGQMUPH,0.0,0.0,0.0,0.0
XH5VUWG,0.0,0.0,0.0,0.0
XHCY6NH,0.0,0.0,0.0,0.0
XHFTQCD,209.0,20.0,0.9,189.0
XHKSFHK,0.0,0.0,0.0,0.0
XHPHPFW,0.0,0.0,0.0,0.0
XHPKEFH,0.0,0.0,0.0,0.0
XHQUPJS,0.0,0.0,0.0,0.0
XHZMYMH,0.0,0.0,0.0,0.0
XJ8HR8E,4.0,5.0,0.2,1.0
XJQB27N,0.0,0.0,0.0,0.0
XMGNVKB,0.0,0.0,0.0,0.0
XMNUCYF,4.0,2.0,0.4,2.0
XN6WRB3,2360.0,1730.0,0.2668360864040661,630.0
XNGM7BM,26.0,5.0,0.7777777777777778,21.0
XNKKAYN,0.0,0.0,0.0,0.0
XPKZSRG,756.0,575.0,0.23910171730515192,181.0
XQFYJ4R,0.0,0.0,0.0,0.0
XQNTXDW,0.0,0.0,0.0,0.0
XQXYUVH,0.0,0.0,0.0,0.0
XR7SRP6,85.0,21.0,0.7441860465116279,64.0
XRCZJNE,0.0,0.0,0.0,0.0
XRRZEUK,379.0,156.0,0.5868421052631579,223.0
XRY8WNZ,0.0,0.0,0.0,0.0
XSDZUJZ,0.0,0.0,0.0,0.0
XSJBPCX,35.0,35.0,0.0,0.0
XST8F6G,0.0,0.0,0.0,0.0
XTGYFVM,0.0,0.0,0.0,0.0
XUEHF48,0.0,1.0,1.0,1.0
XUFPSJG,0.0,0.0,0.0,0.0
XUTMWGK,3.0,3.0,0.0,0.0
XUZFEB6,0.0,0.0,0.0,0.0
XV9PYTT,0.0,1.0,1.0,1.0
XVFTQ5Y,149.0,3.0,0.9733333333333334,146.0
XWPRYKW,0.0,0.0,0.0,0.0
XXGVZ6S,0.0,0.0,0.0,0.0
XXRVKET,15.0,11.0,0.25,4.0
XXV2YM6,0.0,0.0,0.0,0.0
XXVXVPA,0.0,0.0,0.0,0.0
XXWYEYM,0.0,0.0,0.0,0.0
XXZZ5BB,0.0,1.0,1.0,1.0
XY7H6XH,0.0,0.0,0.0,0.0
XYA2BDW,1965.0,210.0,0.8926754832146491,1755.0
XYE8MZN,302.0,252.0,0.16501650165016502,50.0
XYFVW3A,6.0,6.0,0.0,0.0
XYJ7R9K,0.0,0.0,0.0,0.0
XYPBYMB,105.0,375.0,2.547169811320755,270.0
XYRRNB4,2.0,1.0,0.3333333333333333,1.0
XYTRF8W,0.0,0.0,0.0,0.0
XYXCZCH,449.0,197.0,0.56,252.0
XYYAFKN,0.0,0.0,0.0,0.0
XZ3PFZU,0.0,0.0,0.0,0.0
XZPFPMS,0.0,0.0,0.0,0.0
XZQED9Q,4.0,7.0,0.6,3.0
XZWACHD,0.0,0.0,0.0,0.0
XZZRPKV,0.0,0.0,0.0,0.0
Y2Z4MTD,13.0,16.0,0.21428571428571427,3.0
Y4DZQR2,0.0,0.0,0.0,0.0
Y4T7J2G,0.0,0.0,0.0,0.0
Y5K7VGA,0.0,0.0,0.0,0.0
Y5TVSUF,0.0,0.0,0.0,0.0
Y5WEPFH,0.0,0.0,0.0,0.0
Y6F9RSV,0.0,0.0,0.0,0.0
Y6H4JHU,0.0,0.0,0.0,0.0
Y8HNZ9B,0.0,0.0,0.0,0.0
Y9DADTY,3.0,1.0,0.5,2.0
YA5Y7HG,0.0,0.0,0.0,0.0
YAKZFH5,0.0,0.0,0.0,0.0
YAPAHBH,0.0,0.0,0.0,0.0
YAQGSZN,0.0,0.0,0.0,0.0
YATKHYR,2227.0,1729.0,0.22351885098743268,498.0
YAVSQJC,96.0,0.0,0.9896907216494846,96.0
YBKQQZY,0.0,0.0,0.0,0.0
YBUAEVZ,9.0,3.0,0.6,6.0
YC5ZNHP,0.0,0.0,0.0,0.0
YC6GGMC,0.0,1.0,1.0,1.0
YCNQJG2,497.0,13.0,0.9718875502008032,484.0
YCU2RZZ,0.0,0.0,0.0,0.0
YDKVEHE,0.0,0.0,0.0,0.0
YDNJFAG,0.0,0.0,0.0,0.0
YDNKTTP,0.0,0.0,0.0,0.0
YDRYUVN,0.0,0.0,0.0,0.0
YEDZQCC,0.0,0.0,0.0,0.0
YEUDPTY,0.0,0.0,0.0,0.0
YF3CHQN,0.0,0.0,0.0,0.0
YFD9EAW,0.0,0.0,0.0,0.0
YFKQP8K,0.0,0.0,0.0,0.0
YFMQ3JF,0.0,0.0,0.0,0.0
YFSJ3SP,0.0,0.0,0.0,0.0
YG2A2FM,109.0,155.0,0.41818181818181815,46.0
YG68GNS,15.0,9.0,0.375,6.0
YGFGYKD,351.0,544.0,0.5482954545454546,193.0
YGKEHCA,0.0,0.0,0.0,0.0
YH7KBGZ,0.0,0.0,0.0,0.0
YHCVG7W,0.0,0.0,0.0,0.0
YHG8KWD,0.0,0.0,0.0,0.0
YHHQDYU,460.0,301.0,0.34490238611713664,159.0
YHHV3KN,503.0,240.0,0.5218253968253969,263.0
YHJ99GV,0.0,0.0,0.0,0.0
YHJZDTG,0.0,0.0,0.0,0.0
YHNMN8V,0.0,0.0,0.0,0.0
YHQ8RGE,0.0,0.0,0.0,0.0
YJ3GBZH,0.0,0.0,0.0,0.0
YJ6FNU4,0.0,0.0,0.0,0.0
YJFZ9HX,0.0,0.0,0.0,0.0
YJNH3MP,0.0,0.0,0.0,0.0
YKEERRW,73.0,5.0,0.918918918918919,68.0
YKFD2UZ,11.0,2.0,0.75,9.0
YKGTVY7,0.0,0.0,0.0,0.0
YKHQFQG,0.0,0.0,0.0,0.0
YM5HJGK,0.0,0.0,0.0,0.0
YMFH3DT,0.0,0.0,0.0,0.0
YMJY8FA,0.0,0.0,0.0,0.0
YMMXHEN,2.0,1.0,0.3333333333333333,1.0
YN8HQQU,0.0,0.0,0.0,0.0
YN8JXUQ,0.0,0.0,0.0,0.0
YNG7HX2,0.0,0.0,0.0,0.0
YNXCYGX,32.0,36.0,0.12121212121212122,4.0
YPAQNYT,0.0,1.0,1.0,1.0
YPFWM8Y,4.0,1.0,0.6,3.0
YPQ9RAE,0.0,0.0,0.0,0.0
YPRKZTE,0.0,0.0,0.0,0.0
YPWHGHE,0.0,0.0,0.0,0.0
YPWPCNP,489.0,1372.0,1.8020408163265307,883.0
YPZZN33,550.0,1556.0,1.8257713248638838,1006.0
YQJK4RE,0.0,0.0,0.0,0.0
YQR9WH4,1704.0,3641.0,1.1360703812316715,1937.0
YQYGUBG,0.0,0.0,0.0,0.0
YQYHWZQ,0.0,0.0,0.0,0.0
YQZ6Q8G,0.0,0.0,0.0,0.0
YRGZPZR,0.0,0.0,0.0,0.0
YRNAHFZ,0.0,0.0,0.0,0.0
YRQF4GZ,419.0,579.0,0.38095238095238093,160.0
YSCEEEH,1.0,0.0,0.5,1.0
YT3EGYR,0.0,0.0,0.0,0.0
YT4ZEGZ,0.0,0.0,0.0,0.0
YT935T7,0.0,0.0,0.0,0.0
YTARZ8F,0.0,0.0,0.0,0.0
YTFFWDF,35.0,16.0,0.5277777777777778,19.0
YTHHTKM,0.0,0.0,0.0,0.0
YTJUAXN,0.0,0.0,0.0,0.0
YU5N6JM,1.0,0.0,0.5,1.0
YUPSRGV,0.0,0.0,0.0,0.0
YUQKZHM,0.0,0.0,0.0,0.0
YUZ9GVB,159.0,92.0,0.41875,67.0
YUZCVTH,0.0,0.0,0.0,0.0
YV3FCU7,0.0,0.0,0.0,0.0
YV3NZBV,0.0,0.0,0.0,0.0
YVBQJSR,167.0,39.0,0.7619047619047619,128.0
YVCSAXU,593.0,63.0,0.8922558922558923,530.0
YVG6SAE,97.0,87.0,0.10204081632653061,10.0
YW456CW,0.0,0.0,0.0,0.0
YWGB5F2,511.0,142.0,0.720703125,369.0
YWHKUK5,0.0,0.0,0.0,0.0
YWNQPGF,0.0,0.0,0.0,0.0
YWUFZXA,0.0,0.0,0.0,0.0
YWUW8HP,0.0,0.0,0.0,0.0
YWY8Z9K,0.0,0.0,0.0,0.0
YWZRUJX,10631.0,4312.0,0.5943378480060195,6319.0
YX2SB7S,0.0,0.0,0.0,0.0
YXDUHCA,0.0,0.0,0.0,0.0
YXMBE79,0.0,0.0,0.0,0.0
YYGEUXK,0.0,0.0,0.0,0.0
YYK5FKD,0.0,0.0,0.0,0.0
YYQQASG,1.0,2.0,0.5,1.0
YYTFZ6G,0.0,0.0,0.0,0.0
YYYJGHF,0.0,0.0,0.0,0.0
YYZUANT,1.0,0.0,0.5,1.0
YZ4EATR,1.0,1.0,0.0,0.0
YZ4NFYM,0.0,0.0,0.0,0.0
YZ5FP5W,0.0,0.0,0.0,0.0
YZ9HBFP,0.0,0.0,0.0,0.0
YZDS6YY,0.0,1.0,1.0,1.0
YZGASAN,12.0,11.0,0.07692307692307693,1.0
YZGFMYB,0.0,1.0,1.0,1.0
YZHF5UM,199.0,158.0,0.205,41.0
YZMWF2F,1.0,0.0,0.5,1.0
YZT9YCH,0.0,0.0,0.0,0.0
YZYWKTD,4797.0,3859.0,0.19549812421842436,938.0
Z2CJYHJ,11127.0,1978.0,0.8221603163191948,9149.0
Z2Y7YYG,0.0,0.0,0.0,0.0
Z3RS2ZE,7.0,8.0,0.125,1.0
Z4ANQ9G,0.0,0.0,0.0,0.0
Z4CNTCM,67.0,92.0,0.36764705882352944,25.0
Z4MZBME,28.0,12.0,0.5517241379310345,16.0
Z4PWZZ9,0.0,0.0,0.0,0.0
Z55PY23,1574.0,543.0,0.6546031746031746,1031.0
Z5B9D2W,50.0,31.0,0.37254901960784315,19.0
Z6DWWFZ,0.0,0.0,0.0,0.0
Z6FN5WJ,0.0,0.0,0.0,0.0
Z7Y56WD,0.0,0.0,0.0,0.0
ZA4KJYV,61.0,149.0,1.4193548387096775,88.0
ZA64BFV,0.0,0.0,0.0,0.0
ZAG4MFT,0.0,0.0,0.0,0.0
ZAHZH6H,0.0,0.0,0.0,0.0
ZANAZYC,0.0,0.0,0.0,0.0
ZAPRAHW,0.0,0.0,0.0,0.0
ZAVPXAA,19.0,48.0,1.45,29.0
ZAZJVNU,16.0,37.0,1.2352941176470589,21.0
ZBCFZG2,0.0,0.0,0.0,0.0
ZBJBFGU,59.0,50.0,0.15,9.0
ZBTJ6BE,0.0,0.0,0.0,0.0
ZBUNUBZ,0.0,0.0,0.0,0.0
ZBVRYHQ,7482.0,2689.0,0.6405185086195376,4793.0
ZC8C3V8,40.0,23.0,0.4146341463414634,17.0
ZCHAPEH,0.0,0.0,0.0,0.0
ZCHW6HU,6427.0,3219.0,0.49906658369632856,3208.0
ZCN2MSG,5.0,4.0,0.16666666666666666,1.0
ZCNURHT,0.0,0.0,0.0,0.0
ZCR9ZA3,0.0,0.0,0.0,0.0
ZCSEY47,5.0,0.0,0.8333333333333334,5.0
ZCTKWEC,0.0,0.0,0.0,0.0
ZCWVHPB,0.0,0.0,0.0,0.0
ZCYGYYZ,1.0,2.0,0.5,1.0
ZCYWPYW,107.0,29.0,0.7222222222222222,78.0
ZD4S42Z,0.0,0.0,0.0,0.0
ZD6FNR3,0.0,0.0,0.0,0.0
ZDDBAZJ,0.0,0.0,0.0,0.0
ZDTGE8M,0.0,0.0,0.0,0.0
ZE4NA5Q,0.0,0.0,0.0,0.0
ZE5CEYZ,29.0,67.0,1.2666666666666666,38.0
ZE5UJXK,5.0,24.0,3.1666666666666665,19.0
ZEAKWWF,2.0,5.0,1.0,3.0
ZEDRKQA,0.0,0.0,0.0,0.0
ZEFJZCH,0.0,0.0,0.0,0.0
ZEPPZNN,20.0,22.0,0.09523809523809523,2.0
ZER2WZW,3820.0,2293.0,0.39963360376864693,1527.0
ZF5UG7H,0.0,0.0,0.0,0.0
ZFEPEBX,13.0,1.0,0.8571428571428571,12.0
ZFEWDY7,4525.0,3380.0,0.2529827662395051,1145.0
ZFFJC8U,0.0,0.0,0.0,0.0
ZFMAUHM,0.0,0.0,0.0,0.0
ZFRGZ7U,0.0,0.0,0.0,0.0
ZFVPY2A,2.0,1.0,0.3333333333333333,1.0
ZFW9HBY,0.0,0.0,0.0,0.0
ZFWMJHG,0.0,0.0,0.0,0.0
ZFY6JY9,0.0,0.0,0.0,0.0
ZG7HKW4,2.0,1.0,0.3333333333333333,1.0
ZGFGGTR,0.0,0.0,0.0,0.0
ZGFZZAU,0.0,0.0,0.0,0.0
ZGHES2V,430.0,438.0,0.018561484918793503,8.0
ZGJFKJR,0.0,0.0,0.0,0.0
ZGRT8GX,0.0,0.0,0.0,0.0
ZGSSTTD,0.0,0.0,0.0,0.0
ZGWGA4H,4.0,10.0,1.2,6.0
ZH7XHJY,4.0,3.0,0.2,1.0
ZH8XCGB,0.0,0.0,0.0,0.0
ZHFDGB7,0.0,0.0,0.0,0.0
ZHNGGCD,0.0,0.0,0.0,0.0
ZHNPDQA,0.0,0.0,0.0,0.0
ZHQYXNB,4.0,0.0,0.8,4.0
ZHUC3VZ,0.0,2.0,2.0,2.0
ZHZSG2P,0.0,0.0,0.0,0.0
ZJ5HXG4,0.0,0.0,0.0,0.0
ZJ8HFRN,0.0,0.0,0.0,0.0
ZJHVGXE,1128.0,645.0,0.42781222320637735,483.0
ZJHVPNG,0.0,0.0,0.0,0.0
ZJJ9NUV,0.0,0.0,0.0,0.0
ZJJBFZS,0.0,0.0,0.0,0.0
ZJNU4HE,0.0,0.0,0.0,0.0
ZK2Y4K4,0.0,0.0,0.0,0.0
ZKFHZFQ,3587.0,2134.0,0.4049609810479376,1453.0
ZKHJPQH,0.0,0.0,0.0,0.0
ZKMW7ZC,0.0,0.0,0.0,0.0
ZKSHAAC,89.0,91.0,0.022222222222222223,2.0
ZMHWFVQ,0.0,0.0,0.0,0.0
ZMUFFBY,20.0,7.0,0.6190476190476191,13.0
ZMZQZSJ,13.0,30.0,1.2142857142857142,17.0
ZN2NS5D,0.0,0.0,0.0,0.0
ZN4ADNF,38.0,41.0,0.07692307692307693,3.0
ZPSENZY,0.0,0.0,0.0,0.0
ZQCCQC3,0.0,0.0,0.0,0.0
ZQPFPPW,0.0,0.0,0.0,0.0
ZQSVWZZ,0.0,2.0,2.0,2.0
ZQUXGW5,0.0,0.0,0.0,0.0
ZQVNSUH,0.0,0.0,0.0,0.0
ZQYDN4D,0.0,0.0,0.0,0.0
ZR56AWS,73.0,61.0,0.16216216216216217,12.0
ZR5NURF,0.0,0.0,0.0,0.0
ZR7GB6R,0.0,0.0,0.0,0.0
ZR9AGHS,20.0,23.0,0.14285714285714285,3.0
ZRCGFMB,0.0,0.0,0.0,0.0
ZREM5XC,0.0,0.0,0.0,0.0
ZSNW7JX,1.0,0.0,0.5,1.0
ZSSRYGF,51.0,31.0,0.38461538461538464,20.0
ZSUPGGX,0.0,0.0,0.0,0.0
ZT5VNKP,0.0,0.0,0.0,0.0
ZT8TYZU,0.0,0.0,0.0,0.0
ZTF5JHC,0.0,0.0,0.0,0.0
ZTFBNKU,0.0,0.0,0.0,0.0
ZTFHYWE,4.0,0.0,0.8,4.0
ZTJZTWK,0.0,0.0,0.0,0.0
ZTNK59G,0.0,0.0,0.0,0.0
ZTRYYVY,1827.0,927.0,0.4923413566739606,900.0
ZTUYDY8,29.0,38.0,0.3,9.0
ZTZT3NT,17.0,31.0,0.7777777777777778,14.0
ZUHHAFD,38.0,19.0,0.48717948717948717,19.0
